ident,type,name,longitude,latitude,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,
8GA4,closed,Doctors Hospital Heliport,-82.091698,33.481701,400,NA,US,US-GA,Augusta,,,,
8GA5,heliport,Marion Hospital Heliport,-84.5262985229492,32.328800201416,740,NA,US,US-GA,Buena Vista,8GA5,,8GA5,
8GA6,small_airport,S & S Landing Strip,-84.3184967,33.16070175,900,NA,US,US-GA,Griffin,8GA6,,8GA6,
8GA7,small_airport,Etowah Bend Gliderport,-84.9772033691406,34.2019996643066,620,NA,US,US-GA,Kingston,8GA7,,8GA7,
8GA8,small_airport,Falcons Aerie Airport,-85.0029983520508,33.5773010253906,1180,NA,US,US-GA,Carrollton,8GA8,,8GA8,
8GA9,small_airport,Brook Bridge Aerodrome,-84.4107971191406,33.276798248291,820,NA,US,US-GA,Vaughn,8GA9,,8GA9,
8GE8,heliport,Northside Hospital-Cherokee Heliport,-84.4991989135742,34.2467002868652,975,NA,US,US-GA,Canton,8GE8,,8GE8,
8I1,small_airport,Robinson Airport,-85.1983032226562,38.6944999694824,484,NA,US,US-IN,Vevay,8I1,,8I1,
8I3,small_airport,Glenndale Airport,-86.2033004760742,40.4333992004395,850,NA,US,US-IN,Kokomo,8I3,,8I3,
8IA0,heliport,Unity Healthcare Heliport,-91.0541992188,41.4336013794,633,NA,US,US-IA,Muscatine,8IA0,,8IA0,
8IA1,heliport,Hegg Memorial Healthcare Center Heliport,-96.2835998535156,43.2014999389648,1256,NA,US,US-IA,Rock Valley,8IA1,,8IA1,
8IA2,small_airport,Port Paradise Farms Airport,-91.3618011474609,41.1739006042481,700,NA,US,US-IA,Winfield,8IA2,,8IA2,
8IA9,small_airport,Shields Airport,-95.24420166,41.15610123,1245,NA,US,US-IA,Red Oak,8IA9,,8IA9,
8ID8,small_airport,Lewis And Clark Airstrip,-113.865,45.353333,4530,NA,US,US-ID,Salmon,8ID8,,8ID8,
8II0,small_airport,Allen and Gloss Airport,-85.1013031005859,38.8569984436035,880,NA,US,US-IN,Bennington,8II0,,8II0,
8II1,small_airport,Careferre Acres Airport,-87.1260986328125,39.1831016540527,520,NA,US,US-IN,Jasonville,8II1,,8II1,
8II2,small_airport,Norris Field,-84.866096496582,39.6530990600586,1085,NA,US,US-IN,Liberty,8II2,,8II2,
8II3,small_airport,Thrust Industries Airport,-87.5794982910156,38.2125015258789,460,NA,US,US-IN,Haubstadt,8II3,,8II3,
8II4,heliport,Helton Heliport,-86.5207977294922,39.6144981384277,815,NA,US,US-IN,Hazelwood,8II4,,8II4,
8II5,small_airport,Holt Field,-85,40.8995018005371,790,NA,US,US-IN,Hoagland,8II5,,8II5,
8II6,heliport,Allsion Plant 5 Heliport,-86.2046966552734,39.7333984375,780,NA,US,US-IN,Indianapolis,8II6,,8II6,
8II7,heliport,Allison Plant 8 Heliport,-86.2097015380859,39.7411994934082,795,NA,US,US-IN,Indianapolis,8II7,,8II7,
8II8,heliport,Allison Plant 3 Heliport,-86.2457962036133,39.7792015075684,780,NA,US,US-IN,Indianapolis,8II8,,8II8,
8II9,heliport,Summe Farm Heliport,-86.2480010986328,39.9575004577637,880,NA,US,US-IN,Zionsville,8II9,,8II9,
8IL0,small_airport,Adkins RLA Restricted Landing Area,-88.634803772,42.3527984619,853,NA,US,US-IL,Harvard,8IL0,,8IL0,
8IL1,small_airport,Twin Gardens Airport,-88.6529006958008,42.4084014892578,900,NA,US,US-IL,Harvard,8IL1,,8IL1,
8IL2,small_airport,Kirkpatrick Airport,-88.60009765625,42.4846992492676,950,NA,US,US-IL,Harvard,8IL2,,8IL2,
8IL3,small_airport,Butler Hill RLA Restricted Landing Area,-89.1624984741,41.7380981445,765,NA,US,US-IL,West Brooklyn,8IL3,,8IL3,
8IL4,heliport,Mercy Harvard Hospital Heliport,-88.6079025268555,42.426399230957,980,NA,US,US-IL,Harvard,8IL4,,8IL4,
8IL5,small_airport,O'Connor Field,-89.3542022705078,42.3680992126465,900,NA,US,US-IL,Pecatonica,8IL5,,8IL5,
8IL6,small_airport,Robertson's Roost Airport,-88.6585998535156,38.8594017028809,542,NA,US,US-IL,Edgewood,8IL6,,8IL6,
8IL7,seaplane_base,Dutch Creek Seaplane Base,-88.2470016479492,42.3711013793945,737,NA,US,US-IL,Mc Henry,8IL7,,8IL7,
8IL8,heliport,South Suburban Hospital Heliport,-87.6958999633789,41.5670013427734,665,NA,US,US-IL,Hazel Crest,8IL8,,8IL8,
8IL9,seaplane_base,Little Sister Seaplane Base,-89.35009765625,41.2000007629395,450,NA,US,US-IL,Hennepin,8IL9,,8IL9,
8IN1,heliport,Clarian Arnett Heliport,-86.808056,40.400833,675,NA,US,US-IN,Lafayette,8IN1,,8IN1,
8IN2,small_airport,Robinson Field,-86.0314025878906,39.6232986450195,840,NA,US,US-IN,Greenwood,8IN2,,8IN2,
8IN4,heliport,Hancock Memorial Hospital Heliport,-85.7822036743164,39.8147010803223,902,NA,US,US-IN,Greenfield,8IN4,,8IN4,
8IN5,heliport,Portage Community Hospital Heliport,-87.1844024658203,41.5466995239258,640,NA,US,US-IN,Portage,8IN5,,8IN5,
8IN6,heliport,Parkview Noble Hospital Heliport,-85.2957992553711,41.4472007751465,980,NA,US,US-IN,Kendallville,8IN6,,8IN6,
8IN7,small_airport,Brush Creek Airport,-85.5152969360352,39.0452995300293,825,NA,US,US-IN,Butlerville,8IN7,,8IN7,
8IN8,heliport,Bremen Community Hospital Heliport,-86.158333,41.456667,812,NA,US,US-IN,Bremen,8IN8,,8IN8,
8IN9,small_airport,Marcidale Airport,-86.60220337,39.68560028,855,NA,US,US-IN,Amo,8IN9,,8IN9,
8IS0,heliport,St Joseph's Hospital - Breese Heliport,-89.5236968994,38.6263999939,755,NA,US,US-IL,Breese,8IS0,,8IS0,
8IS1,small_airport,Nelson Airport,-89.9932022094727,39.3078002929687,615,NA,US,US-IL,Carlinville,8IS1,,8IS1,
8IS2,small_airport,Kilsoquah Farm Airport,-85.3889007568359,40.9977989196777,840,NA,US,US-IN,Roanoke,8IS2,,8IS2,
8IS3,heliport,Dept of Corrections Heliport,-90.4611968994,38.973400116,450,NA,US,US-IL,Grafton,8IS3,,8IS3,
8IS4,heliport,Hillsboro Area Hospital Heliport,-89.4813995361328,39.1516990661621,650,NA,US,US-IL,Hillsboro,8IS4,,8IS4,
8IS5,small_airport,Raymond Classen Memorial Airport,-87.99169921875,40.8166999816895,650,NA,US,US-IL,Danforth,8IS5,,8IS5,
8IS6,heliport,Decatur Memorial Hospital Heliport,-88.9614028930664,39.8671989440918,750,NA,US,US-IL,Decatur,8IS6,,8IS6,
8IS8,heliport,Vista Surgery Center Heliport,-88.0567127466,42.4130480418,809,NA,US,US-IL,Lindenhurst,8IS8,,8IS8,
8IS9,heliport,Anderson Hospital Heliport,-89.9468002319336,38.7369995117187,590,NA,US,US-IL,Maryville,8IS9,,8IS9,
8K0,small_airport,Bucklin Airport,-99.6417999267578,37.5458984375,2418,NA,US,US-KS,Bucklin,8K0,,8K0,
8K4,closed,St Mary's Airpark,-96.061402,39.272499,1220,NA,US,US-KS,St. Mary's,,,,
8K5,small_airport,Yates Center Airport,-95.7472991943359,37.8530006408691,1140,NA,US,US-KS,Yates Center,8K5,,8K5,
8K7,small_airport,Paul Windle Municipal Airport,-99.2751007080078,37.5999984741211,2230,NA,US,US-KS,Greensburg,8K7,,8K7,
8K8,small_airport,Cimarron Municipal Airport,-100.349998474121,37.8306007385254,2752,NA,US,US-KS,Cimarron,8K8,,8K8,
8K9,seaplane_base,Murphys Pullout Seaplane Base,-131.738006591797,55.3895988464356,,NA,US,US-AK,Ketchikan,8K9,,8K9,
8KA,small_airport,Tatitna Airport,-153.361999511719,62.2933006286621,1490,NA,US,US-AK,Tatitna,8KA,,8KA,
8KS0,small_airport,Morgan Farms Airport,-101.458999633789,37.8125,3190,NA,US,US-KS,Ulysses,8KS0,,8KS0,
8KS1,small_airport,Neu Field,-94.9807968139649,39.1719017028809,920,NA,US,US-KS,Basehor,8KS1,,8KS1,
8KS2,small_airport,King Ranch Airport,-96.2307968139649,37.9388999938965,1160,NA,US,US-KS,Hamilton,8KS2,,8KS2,
8KS3,small_airport,Davis Airfield,-95.4804992675781,39.8527984619141,1100,NA,US,US-KS,Hiawatha,8KS3,,8KS3,
8KS4,small_airport,Rans Airport,-99.3508987426758,38.9049987792969,2100,NA,US,US-KS,Hays,8KS4,,8KS4,
8KS5,small_airport,Blue Sky Airport,-95.2802963256836,37.3166999816895,890,NA,US,US-KS,Parsons,8KS5,,8KS5,
8KS6,heliport,Wesley Medical Center Heliport,-97.2984008789063,37.6955986022949,1440,NA,US,US-KS,Wichita,8KS6,,8KS6,
8KS7,small_airport,Pine Sod Ranch Airport,-94.6452026367188,38.7331008911133,1072,NA,US,US-KS,Stilwell,8KS7,,8KS7,
8KS8,small_airport,Prairie Cottage Airport,-97.0077972412109,38.9178009033203,1222,NA,US,US-KS,Chapman,8KS8,,8KS8,
8KS9,small_airport,The Wilderness Airport,-95.4253005981445,38.4444999694824,1050,NA,US,US-KS,Williamsburg,8KS9,,8KS9,
8KT1,heliport,Papa John's Headquarters Heliport,-85.531776,38.213611,868,NA,US,US-KY,Louisville,8KT1,,8KT1,
8KT8,small_airport,Cherry Hill Airport,-85.077972,38.3319167,879,NA,US,US-KY,Pleasureville,8KT8,,8KT8,
8KY0,small_airport,Alberta Ultralightport,-84.4636001586914,38.3967018127441,980,NA,US,US-KY,Alberta,8KY0,,8KY0,
8KY3,small_airport,Battle Field,-84.9925,37.661111,950,NA,US,US-KY,Perryville,8KY3,,8KY3,
8KY6,small_airport,Caintuckee Airport,-84.568278,38.935528,930,NA,US,US-KY,Independence,8KY6,,8KY6,
8LA0,heliport,Transco Schriever Heliport,-90.8294982910156,29.7462997436523,7,NA,US,US-LA,Thibodaux,8LA0,,8LA0,
8LA1,seaplane_base,Chevron USA Inc. Seaplane Base,-89.352268,29.263308,5,NA,US,US-LA,Venice,8LA1,,8LA1,
8LA2,heliport,Louisiana State Police Headquarters Heliport,-91.1370010375977,30.4491004943848,52,NA,US,US-LA,Baton Rouge,8LA2,,8LA2,
8LA3,heliport,Shell Central Facilities E Bay Block 24 Heliport,-89.304801940918,29.0912990570068,,NA,US,US-LA,Venice,8LA3,,8LA3,
8LA4,heliport,Conoco Inc. Venice Heliport,-89.3551025390625,29.2593994140625,3,NA,US,US-LA,Venice,8LA4,,8LA4,
8LA5,heliport,Chevron Southpass Tank Battery W-2 Heliport,-89.3277969360352,29.0415992736816,,NA,US,US-LA,Venice,8LA5,,8LA5,
8LA6,heliport,Dgs Heliport,-89.3851013183594,29.2418994903564,,NA,US,US-LA,Venice,8LA6,,8LA6,
8LA7,heliport,Southern Natural Gas Company Heliport,-89.8333969116211,29.8640995025635,5,NA,US,US-LA,Verret,8LA7,,8LA7,
8LA8,heliport,Galvez-Lake Vfd Heliport,-90.901496887207,30.3010005950928,60,NA,US,US-LA,Gonzales,8LA8,,8LA8,
8LA9,small_airport,Koll Airport,-92.7445983886719,30.3570995330811,40,NA,US,US-LA,Welsh,8LA9,,8LA9,
8LL0,small_airport,Nance Airport,-89.5572967529297,38.8875007629395,570,NA,US,US-IL,Old Ripley,8LL0,,8LL0,
8LL1,small_airport,Hunter Airport,-88.5062026977539,42.3567008972168,914,NA,US,US-IL,Woodstock,8LL1,,8LL1,
8LL2,small_airport,Eckberg Airport,-89.5597991943359,41.369499206543,670,NA,US,US-IL,Wyanet,8LL2,,8LL2,
8LL3,small_airport,Hundley Airport,-89.4898438454,39.7092005795,590,NA,US,US-IL,Rochester,8LL3,,8LL3,
8LL4,heliport,Richland Memorial Hospital Heliport,-88.0773010254,38.7374992371,485,NA,US,US-IL,Olney,8LL4,,8LL4,
8LL5,heliport,Paris Community Hospital Heliport,-87.676399230957,39.6077995300293,734,NA,US,US-IL,Paris,8LL5,,8LL5,
8LL6,heliport,State Highway Paris Heliport,-87.7121963500977,39.603401184082,740,NA,US,US-IL,Paris,8LL6,,8LL6,
8LL7,small_airport,Donald A. Hamilton Airport,-89.5944976806641,39.5945014953613,605,NA,US,US-IL,Pawnee,8LL7,,8LL7,
8LL8,heliport,Miners Memorial Health Center Heliport,-88.9539032,37.8993988,402,NA,US,US-IL,West Frankfort,8LL8,,8LL8,
8M2,small_airport,Sally Wofford Airport,-90.9136962890625,35.5903015136719,245,NA,US,US-AR,Weiner,8M2,,8M2,
8M6,small_airport,Mc Ville Municipal Airport,-98.1865005493,47.7831001282,1473,NA,US,US-ND,Mc Ville,8M6,,8M6,
8M7,small_airport,Tradewater Airport,-87.6750030517578,37.1888999938965,405,NA,US,US-KY,Dawson Springs,8M7,,8M7,
8MA4,small_airport,Crow Island Airport (Pvt),-71.4944444,42.4172222,185,NA,US,US-MA,Stow,8MA4,,8MA4,
8MD0,small_airport,Suzie Field,-77.0175018310547,39.38330078125,560,NA,US,US-MD,Woodbine,8MD0,,8MD0,
8MD1,heliport,Rite Aid Distribution Center Heliport,-76.2093963623047,39.4533996582031,35,NA,US,US-MD,Aberdeen,8MD1,,8MD1,
8MD2,heliport,Montebello Filtration Plant Heliport,-76.5867004394531,39.3361015319824,223,NA,US,US-MD,Baltimore,8MD2,,8MD2,
8MD3,heliport,Sinai Ii Heliport,-76.6624984741211,39.3577995300293,320,NA,US,US-MD,Baltimore,8MD3,,8MD3,
8MD4,small_airport,Spiering Airport,-75.7778015136719,38.980598449707,55,NA,US,US-MD,Greensboro,8MD4,,8MD4,
8MD5,small_airport,Harrison Farm Airport,-77.2217025756836,39.4982986450195,610,NA,US,US-MD,Libertytown,8MD5,,8MD5,
8MD6,small_airport,Burgess Field,-77.1468963623047,38.3970985412598,35,NA,US,US-MD,Riverside,8MD6,,8MD6,
8MD7,small_airport,Deerfield Airport,-76.6596984863281,38.2386016845703,25,NA,US,US-MD,Leonardtown,8MD7,,8MD7,
8MI0,small_airport,Trowbridge Farms Airport,-86.1708984375,42.4119987487793,640,NA,US,US-MI,South Haven,8MI0,,8MI0,
8MI1,heliport,B & G Heliport,-85.5678024291992,42.8891983032227,755,NA,US,US-MI,Grand Rapids,8MI1,,8MI1,
8MI2,heliport,Acme Heliport,-83.0110015869141,42.4720001220703,645,NA,US,US-MI,Centerline,8MI2,,8MI2,
8MI3,small_airport,Mattawan Airpark,-85.8056030273437,42.1958999633789,830,NA,US,US-MI,Mattawan,8MI3,,8MI3,
8MI4,small_airport,Howe Airport,-85.5736999511719,43.4958992004395,871,NA,US,US-MI,Morley,8MI4,,8MI4,
8MI5,heliport,Consumers Power Company Heliport,-86.3047027587891,42.3273010253906,610,NA,US,US-MI,South Haven,8MI5,,8MI5,
8MI6,heliport,Muskegon General Hospital Heliport,-86.2023010253906,43.238899230957,635,NA,US,US-MI,Muskegon,8MI6,,8MI6,
8MI7,small_airport,Bass Lake Airport,-86.4842987060547,46.1618995666504,805,NA,US,US-MI,Steuben,8MI7,,8MI7,
8MI8,small_airport,Cupp/Sjvs Landing Strip,-85.4542007446289,42.9947013854981,850,NA,US,US-MI,Mendon,8MI8,,8MI8,
8MI9,small_airport,Winters Field,-84.1066970825195,42.3050003051758,1000,NA,US,US-MI,Chelsea,8MI9,,8MI9,
8MN0,seaplane_base,Lake Zumbro Seaplane Base,-92.4834976196289,44.2015991210937,920,NA,US,US-MN,Oronoco,8MN0,,8MN0,
8MN1,small_airport,Stewart Farms Airport,-92.8051986694336,44.5313987731934,820,NA,US,US-MN,Cannon Falls,8MN1,,8MN1,
8MN3,small_airport,Breezy Point Airport,-94.2200012207031,46.5957984924316,1255,NA,US,US-MN,Pequot Lakes,8MN3,,8MN3,
8MN4,small_airport,Sethney Personal STOLport,-93.8135986328125,46.3796997070313,1289,NA,US,US-MN,Deerwood,8MN4,,8MN4,
8MN5,small_airport,Vieira Airport,-93.1335983276367,45.2083015441895,900,NA,US,US-MN,Lino Lakes,8MN5,,8MN5,
8MN7,heliport,St Elizabeth Hospital Heliport,-92.0485992431641,44.3881988525391,708,NA,US,US-MN,Wabasha,8MN7,,8MN7,
8MN8,small_airport,Porter Airport,-93.393798828125,47.0126991271973,1125,NA,US,US-MN,Jacobson,8MN8,,8MN8,
8MN9,small_airport,Mavencamp Airport,-94.0391006469727,45.2569007873535,1027,NA,US,US-MN,Maple Lake,8MN9,,8MN9,
8MO0,heliport,Barnes St Peters Hospital Heliport,-90.5786972045899,38.793399810791,513,NA,US,US-MO,St Peters,8MO0,,8MO0,
8MO2,heliport,Liberty Hospital Heliport,-94.4336013793945,39.2667007446289,925,NA,US,US-MO,Liberty,8MO2,,8MO2,
8MO3,small_airport,Curtis Field,-93.9415969848633,39.3246994018555,760,NA,US,US-MO,Richmond,8MO3,,8MO3,
8MO4,small_airport,Joan Lake Airport,-90.8667984008789,38.2084007263184,800,NA,US,US-MO,Richwoods,8MO4,,8MO4,
8MO5,small_airport,Cayton Pony Express Airport,-94.3841018676758,39.8227996826172,1043,NA,US,US-MO,Maysville,8MO5,,8MO5,
8MO6,heliport,Pike County Memorial Hospital Heliport,-91.0673980712891,39.4413986206055,508,NA,US,US-MO,Louisiana,8MO6,,8MO6,
8MO7,small_airport,Bean Lake Airport,-95.0065994262695,39.49169921875,780,NA,US,US-MO,Rushville,8MO7,,8MO7,
8MO8,small_airport,Frazier Airport,-93.8668975830078,36.9112014770508,1400,NA,US,US-MO,Monett,8MO8,,8MO8,
8MO9,heliport,St John's Mercy Medical Center Heliport,-90.4468002319336,38.6455993652344,633,NA,US,US-MO,St Louis,8MO9,,8MO9,
8MS1,small_airport,Henderson Airport,-90.097736,33.585044,162,NA,US,US-MS,Greenwood,8MS1,,8MS1,
8MS2,small_airport,Godspeed Airpark,-88.507179,34.234296,350,NA,US,US-MS,Fulton,8MS2,,8MS2,
8MS8,heliport,Betty Ann Cooper Memorial Helipad,-90.6227778,33.623263,136,NA,US,US-MS,Steiner,8MS8,,8MS8,
8N0,heliport,Rockingham County Heliport,-79.7397994995117,36.4939994812012,605,NA,US,US-NC,Eden,8N0,,8N0,
8N1,small_airport,Grimes Airport,-76.2636032104492,40.4847984313965,582,NA,US,US-PA,Bethel,8N1,,8N1,
8N4,small_airport,Flying Dollar Airport,-75.2496032714844,41.2168006896973,1400,NA,US,US-PA,Canadensis,8N4,,8N4,
8N7,small_airport,Mc Ginness Airport,-76.487197876,40.025100708,334,NA,US,US-PA,Columbia,8N7,,8N7,
8NA0,small_airport,Tappen Airstrip,-99.6308975219727,46.8810997009277,1780,NA,US,US-ND,Tappen,8NA0,,8NA0,
8NA1,seaplane_base,Deep River Seaplane Base,-100.782997131348,48.6227989196777,1420,NA,US,US-ND,Upham,8NA1,,8NA1,
8NA5,small_airport,Liechty Farm Airport,-98.6304016113281,46.6629981994629,1505,NA,US,US-ND,Montpelier,8NA5,,8NA5,
8NA7,heliport,Camp Grafton Heliport,-98.9292984008789,48.0625,1469,NA,US,US-ND,Devils Lake,8NA7,,8NA7,
8NA9,small_airport,Hashbarger Farm Airstrip,-97.6790008544922,47.3279991149902,1195,NA,US,US-ND,Hope,8NA9,,8NA9,
8NC0,heliport,Bertie Memorial Hospital Heliport,-76.9289016723633,35.9883003234863,5,NA,US,US-NC,Windsor,8NC0,,8NC0,
8NC1,small_airport,Dean Field,-79.240898,35.376301,480,NA,US,US-NC,Cameron,8NC1,,8NC1,
8NC2,small_airport,Summey Airpark,-81.7851028442383,35.2892990112305,1000,NA,US,US-NC,Caroleen,8NC2,,8NC2,
8NC3,small_airport,Winding Creek Airport,-77.4405975341797,34.5661010742187,53,NA,US,US-NC,Sneads Ferry,8NC3,,8NC3,
8NC4,small_airport,Dead Dog Airport,-79.3127975463867,35.7299003601074,525,NA,US,US-NC,Pittsboro,8NC4,,8NC4,
8NC5,small_airport,Adams Airport,-79.2488021850586,34.576099395752,143,NA,US,US-NC,Rowland,8NC5,,8NC5,
8NC6,small_airport,Brooks Field,-79.4069976806641,35.6896018981934,620,NA,US,US-NC,Siler City,8NC6,,8NC6,
8NC7,small_airport,Parker Field,-77.2767028808594,34.9364013671875,40,NA,US,US-NC,Maysville,8NC7,,8NC7,
8NC8,small_airport,Lake Ridge Aero Park Airport,-78.7833023071289,36.0601005554199,309,NA,US,US-NC,Durham,8NC8,,8NC8,
8NC9,small_airport,W.N.C. Air Museum Airport,-82.4336013793945,35.307201385498,2083,NA,US,US-NC,Hendersonville,8NC9,,8NC9,
8ND0,small_airport,Amble-Tiger North Farms Airport,-99.0167999267578,48.9014015197754,1590,NA,US,US-ND,Sarles,8ND0,,8ND0,
8ND4,small_airport,Heyde Airport,-97.1862030029297,48.073600769043,820,NA,US,US-ND,Manvel,8ND4,,8ND4,
8ND5,small_airport,Ausk Strip,-97.405403137207,46.7639007568359,1020,NA,US,US-ND,Chaffee,8ND5,,8ND5,
8ND6,small_airport,J Vining Airport,-97.3908996582031,46.7126998901367,1025,NA,US,US-ND,Chaffee,8ND6,,8ND6,
8NE2,small_airport,P & R Airport,-96.0335998535156,41.0416984558106,1100,NA,US,US-NE,Cedar Creek,8NE2,,8NE2,
8NE3,small_airport,Smith Field,-101.813003540039,40.4818992614746,3380,NA,US,US-NE,Champion,8NE3,,8NE3,
8NE4,small_airport,Bornemeier Airstrip,-96.2919998168945,40.8708000183106,1292,NA,US,US-NE,Elmwood,8NE4,,8NE4,
8NE5,small_airport,X1 Ranch Airport,-98.7297973632812,41.7905998229981,2070,NA,US,US-NE,Ericson,8NE5,,8NE5,
8NE6,small_airport,Franklin's Plainview Airport,-98.9253997802734,40.1208000183105,2000,NA,US,US-NE,Franklin,8NE6,,8NE6,
8NE7,small_airport,Smith Airport,-99.0003967285156,40.0999984741211,1948,NA,US,US-NE,Franklin,8NE7,,8NE7,
8NE9,small_airport,C A M P Airport,-97.9645004272461,41.3903007507324,1675,NA,US,US-NE,Fullerton,8NE9,,8NE9,
8NJ0,small_airport,Winchelsea Airport,-74.5090026855469,39.5178985595703,30,NA,US,US-NJ,Port Republic,8NJ0,,8NJ0,
8NJ1,heliport,Merck Whitehouse Station Heliport,-74.7654037476,40.6398010254,185,NA,US,US-NJ,Whitehouse Station,8NJ1,,8NJ1,
8NJ2,heliport,Carnegie Center Heliport,-74.6479034423828,40.3221015930176,80,NA,US,US-NJ,Princeton,8NJ2,,8NJ2,
8NJ3,heliport,Lembo Heliport,-74.1328964233398,40.9029006958008,40,NA,US,US-NJ,Paterson,8NJ3,,8NJ3,
8NJ4,heliport,South Jersey Hospital System Heliport,-75.2216033935547,39.4367980957031,100,NA,US,US-NJ,Bridgeton,8NJ4,,8NJ4,
8NJ5,heliport,Kennedy Stadium Heliport,-74.157600402832,40.7472991943359,7,NA,US,US-NJ,Harrison,8NJ5,,8NJ5,
8NJ6,heliport,Lamington House Heliport,-74.6968002319336,40.6523017883301,210,NA,US,US-NJ,Bedminster,8NJ6,,8NJ6,
8NJ7,heliport,Pio Costa Heliport,-74.2907028198242,40.9430999755859,200,NA,US,US-NJ,Pequannock,8NJ7,,8NJ7,
8NJ8,heliport,Kraemer Heliport,-75.1587982177734,39.7443008422852,110,NA,US,US-NJ,Richwood,8NJ8,,8NJ8,
8NJ9,heliport,Ronson 287 Heliport,-74.5712966918945,40.5761985778809,142,NA,US,US-NJ,Somerville,8NJ9,,8NJ9,
8NK2,closed,Marine Helicopter Squadron 361 Heliport,-72.569445,40.956944,30,NA,US,US-NY,Jamesport,,,,
8NK3,small_airport,Harris Airport,-73.532732,43.409669,261,NA,US,US-NY,Fort Ann,,,83K,
8NK4,small_airport,Bethany Airpark,-78.138298034668,42.9432983398438,1000,NA,US,US-NY,Bethany Center,8NK4,,8NK4,
8NK5,heliport,St Luke'S Cornwall Hospital-Newburgh Heliport,-74.014772,41.503447,193,NA,US,US-NY,Newburgh,8NK5,,8NK5,
8NK6,small_airport,Suntime Airport,-75.168333,42.713056,1650,NA,US,US-NY,West Burlington,8NK6,,8NK6,
8NK8,seaplane_base,Mister Dog Seaplane Base,-73.6086112,43.565,360,NA,US,US-NY,Bolton Landing,8NK8,,8NK8,
8NY0,heliport,Sullivan Correctional Facility Heliport,-74.5815963745117,41.7206001281738,1436,NA,US,US-NY,Woodbourne,8NY0,,8NY0,
8NY1,heliport,James Carl Memorial Heliport,-74.9346008300781,41.9850997924805,1863,NA,US,US-NY,Roscoe,8NY1,,8NY1,
8NY2,heliport,Mountain Fresh Farm Heliport,-73.9934997558594,41.6847991943359,350,NA,US,US-NY,Milton,8NY2,,8NY2,
8NY3,small_airport,North Fork Airport,-75.559700012207,42.2686996459961,1455,NA,US,US-NY,Afton,8NY3,,8NY3,
8NY5,small_airport,Mariaville Aerodrome,-74.1482009888,42.820400238,1260,NA,US,US-NY,Duanesburg,8NY5,,8NY5,
8NY7,closed,Sha-Wan-Ga Valley Airport,-74.402397,41.571497,437,NA,US,US-NY,Bloomingburg,,,,
8NY9,heliport,Nassau County Police Heliport,-73.4912033081055,40.7458992004395,132,NA,US,US-NY,Bethpage,8NY9,,8NY9,
8OA3,heliport,The Jewish Hospital Heliport,-84.379997253418,39.2061004638672,817,NA,US,US-OH,Cincinnati,8OA3,,8OA3,
8OA5,small_airport,Camp Crook Municipal Airport,-103.984001159668,45.5666999816895,3140,NA,US,US-SD,Camp Crook,8OA5,,8OA5,
8OA6,small_airport,Warner Airstrip,-82.897102355957,41.3861999511719,611,NA,US,US-OH,Vickery,8OA6,,8OA6,
8OA7,small_airport,Bald Eagle Field,-81.7809982299805,39.5564994812012,680,NA,US,US-OH,Stockport,8OA7,,8OA7,
8OA9,small_airport,Margos Sky Ranch Airport,-81.8156967163086,41.0444984436035,1045,NA,US,US-OH,Seville,8OA9,,8OA9,
8OH0,heliport,Ashtabula County Medical Center Ctr Heliport,-80.79370117,41.88029861,639,NA,US,US-OH,Ashtabula,8OH0,,8OH0,
8OH1,heliport,Dunlap Memorial Hospital Heliport,-81.7621002197266,40.8325996398926,1124,NA,US,US-OH,Orrville,8OH1,,8OH1,
8OH2,heliport,Honda Heliport,-83.5040969848633,40.2808990478516,1080,NA,US,US-OH,Marysville,8OH2,,8OH2,
8OH3,small_airport,J and B Sky Ranch Airport,-80.5225982666016,41.1172981262207,1125,NA,US,US-OH,Coitsville,8OH3,,8OH3,
8OH4,small_airport,York Aerodrome,-80.7025985717774,40.8438987731934,1260,NA,US,US-OH,Columbiana,8OH4,,8OH4,
8OH5,small_airport,Urban Airport,-80.7123031616211,41.3819999694824,1045,NA,US,US-OH,Cortland,8OH5,,8OH5,
8OH6,closed,Odot Dist 4 Summit Co Heliport,-81.466797,41.1423,1029,NA,US,US-OH,Cuyahoga Falls,,,,
8OH7,closed,Morris Field,-80.600303649902,40.882301330566,1250,NA,US,US-OH,East Palestine,8OH7,,8OH7,
8OH8,small_airport,Allen Airport,-80.6856002807617,41.668098449707,985,NA,US,US-OH,Dorset,8OH8,,8OH8,
8OH9,heliport,University Hospital/Sicu Heliport,-84.5027008056641,39.1372985839844,937,NA,US,US-OH,Cincinnati,8OH9,,8OH9,
8OI0,small_airport,Brannon Field,-81.2453994750977,41.4542007446289,1250,NA,US,US-OH,Newbury,8OI0,,8OI0,
8OI3,small_airport,Allen Airport,-80.6689987182617,41.3734016418457,1105,NA,US,US-OH,Cortland,8OI3,,8OI3,
8OI4,heliport,Trinity Medical Center West Heliport,-80.6584014892578,40.367000579834,1220,NA,US,US-OH,Steubenville,8OI4,,8OI4,
8OI5,small_airport,Clum Airport,-82.4145965576172,39.8816986083984,1115,NA,US,US-OH,Thornville,8OI5,,8OI5,
8OI6,heliport,St Vincent Charity Hospital Heliport,-81.6750030517578,41.4944000244141,675,NA,US,US-OH,Cleveland,8OI6,,8OI6,
